neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
,OOQa0NzA1FNl46Uoznvp4w,,1,"9920 S Rural Rd, Ste 104","[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2']","[u'Beauty & Spas', u'Nail Salons']",Tempe,7,Vicky Nails,-111.931482858,AZ,3.0,33.3207483282,85284,business
,-82Z0wTA-nOCLUVD4XXIBA,"[u'Monday 9:30-19:0', u'Tuesday 9:30-19:0', u'Wednesday 9:30-19:0', u'Thursday 9:30-19:0', u'Friday 9:30-19:0', u'Saturday 9:30-19:0', u'Sunday 10:30-17:0']",1,"710 W Elliot Rd, Ste 105","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2']","[u'Beauty & Spas', u'Nail Salons']",Tempe,26,Liberty Nails,-111.9485747,AZ,3.0,33.349496,85284,business
,P1PIovp7YR_LbY_l-As6Yw,,0,1761 E Warner Rd,"[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 3']","[u'Cards & Stationery', u'Flowers & Gifts', u'Arts & Crafts', u'Shopping', u'Event Planning & Services']",Tempe,9,Definitely Debra,-111.9123807,AZ,4.0,33.333854,85284,business
,tyiecXbeJAOja3jbcJjrNA,"[u'Monday 6:0-20:0', u'Tuesday 6:0-20:0', u'Wednesday 6:0-20:0', u'Thursday 6:0-20:0', u'Friday 8:0-13:0', u'Saturday 7:0-12:0', u'Sunday 8:0-13:0']",1,"8729 S Kyrene Rd, Suite 110","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: True', u'GoodForKids: False', u'WheelchairAccessible: True']","[u'Fitness & Instruction', u'Yoga', u'Barre Classes', u'Pilates', u'Active Life']",Tempe,9,Pilates Tempe,-111.9450752,AZ,5.0,33.335558,85284,business
,1uCoWygbmehTJP8Su_3QVA,"[u'Monday 9:30-19:30', u'Tuesday 9:30-19:30', u'Wednesday 9:30-19:30', u'Thursday 9:30-19:30', u'Friday 9:0-19:30', u'Saturday 9:0-19:0', u'Sunday 11:0-17:0']",1,"1180 W Elliott Rd, Ste 104","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Nail Salons', u'Beauty & Spas']",Tempe,35,Glamour Nail Bar,-111.957400711,AZ,3.5,33.3505851402,85284,business
,a3_EuiTBc4MALLizh48rpA,"[u'Monday 7:0-21:0', u'Tuesday 7:0-21:0', u'Wednesday 7:0-21:0', u'Thursday 7:0-21:0', u'Friday 7:0-21:0', u'Saturday 9:0-18:0', u'Sunday 9:0-18:0']",0,1717 E Maricopa Fwy,[u'BusinessAcceptsCreditCards: True'],"[u'Local Services', u'Movers', u'Self Storage', u'Home Services']",Phoenix,4,United Mayflower Storage & Moving Containers,-112.096872,AZ,2.0,33.437384,85034,business
,C0KQ0fyGfDvKhw1FBgh1fg,"[u'Monday 6:0-22:30', u'Tuesday 6:0-22:30', u'Wednesday 6:0-22:30', u'Thursday 6:0-22:30', u'Friday 6:0-22:30', u'Saturday 6:0-22:30', u'Sunday 6:0-22:30']",0,"3800 E Sky Harbor Blvd, Terminal 4","[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: False', u'HasTV: True', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WiFi: no']","[u'Nightlife', u'American (Traditional)', u'Breakfast & Brunch', u'Bars', u'Restaurants']",Phoenix,49,Barfly,-112.0095457,AZ,4.0,33.4356207,85034,business
Plateau-Mont-Royal,b5Af4xvTPrkcxPcrv2P-EA,"[u'Monday 10:0-18:0', u'Tuesday 9:0-19:0', u'Wednesday 9:0-19:0', u'Thursday 9:0-19:0', u'Friday 9:0-19:0', u'Saturday 10:0-18:0', u'Sunday 11:0-18:0']",0,251 Ave Duluth E,"[u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'Sandwiches', u'Coffee & Tea', u'Food']",Montréal,4,Café Tropique,-73.5772549,QC,3.5,45.5193807,H2W 1H7,business
,4D000o7zaqjgwxG3VbJRYA,"[u'Monday 9:0-17:0', u'Tuesday 9:0-17:0', u'Wednesday 9:0-17:0', u'Thursday 9:0-17:0', u'Friday 9:0-17:0']",1,35300 Vine St,"[u'BikeParking: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True']","[u'Ticket Sales', u'Baseball Fields', u'Active Life', u'Arts & Entertainment']",Eastlake,10,Lake County Captains,-81.4367599,OH,4.5,41.6425138,44095,business
Southeast,6LZEU5usBZ8oK8g3F8msHA,"[u'Monday 8:0-18:0', u'Tuesday 8:0-18:0', u'Wednesday 8:0-18:0', u'Thursday 8:0-18:0', u'Friday 8:0-18:0']",1,6850 Bermuda Rd,,[u'Professional Services'],Las Vegas,5,Resortcom International,-115.151221454,NV,1.0,36.0648365484,89119,business
First Ward,b2VWTg1eE-CAlQ26HeFE2Q,"[u'Monday 11:0-23:0', u'Tuesday 11:0-23:0', u'Wednesday 11:0-23:0', u'Thursday 11:0-23:0', u'Friday 11:0-2:0', u'Saturday 11:0-2:0', u'Sunday 12:0-23:0']",1,"820 E 7th St, Ste A","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Beer', u'Wine & Spirits', u'Convenience Stores', u'Food', u'Nightlife', u'Beer Bar', u'Bars']",Charlotte,4,1st Ward Beverage,-80.8323510736,NC,5.0,35.222939643,28202,business
Eastside,-J3xA1l4Lj2dZ90Nrn-H_w,"[u'Monday 8:0-12:0', u'Tuesday 7:0-14:30', u'Wednesday 7:0-14:30', u'Thursday 8:0-16:30', u'Friday 7:0-14:30']",1,4312 S Eastern Ave,"[u'AcceptsInsurance: True', u'ByAppointmentOnly: True']","[u'Health & Medical', u'General Dentistry', u'Dentists']",Las Vegas,3,"James M Heltzel, DMD AIAOMT",-115.1187693,NV,5.0,36.1108454,89119,business
,mb0H9cs6lp4LR9K1wOBc4A,"[u'Monday 9:30-18:0', u'Tuesday 9:30-18:0', u'Wednesday 9:30-18:0', u'Thursday 9:30-18:0', u'Friday 9:30-18:0', u'Saturday 8:30-17:0', u'Sunday 11:0-15:0']",1,17275 North Litchfield Road,[u'BusinessAcceptsCreditCards: True'],"[u'Self Storage', u'Local Services']",Surprise,3,CubeSmart Self Storage,-112.3583862,AZ,4.5,33.6410254,85474,business
Downtown,4nJTFvIDmIkgvwf36XruOg,,1,643 Liberty Avenue,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True']","[u'Food', u'Convenience Stores']",Pittsburgh,3,7-Eleven,-80.0001807,PA,2.0,40.4425995,15222,business
Downtown,o7tBcNfv-zMXSTePBLIrvw,,1,401 Wood St,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'DriveThru: False', u'GoodForKids: True', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Restaurants', u'Fast Food', u'Sandwiches']",Pittsburgh,7,Subway,-80.001289,PA,2.5,40.4395778,15222,business
,OCG5VzDV4oCQj7yz6VuCBw,"[u'Monday 10:0-21:0', u'Tuesday 10:0-21:0', u'Wednesday 10:0-21:0', u'Thursday 10:0-21:0', u'Friday 10:0-22:0', u'Saturday 10:0-22:0', u'Sunday 11:0-20:0']",0,"147 S Water St, Ste 110","[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Cosmetics & Beauty Supply', u'Shopping', u'Beauty & Spas']",Henderson,4,Sweet Bubble Soap Cafe,-114.9826342,NV,4.0,36.0325192,89015,business
,_pB9835LgzF1fSXciADWzQ,,1,9 Milvan Drive,,,North York,3,Autentica Foods Empanadas,-79.552238,ON,2.5,43.7511797,M9L 1Y9,business
Villeray-Saint-Michel-Parc-Extension,oanNWtMbtZW6gULz5nPn8A,"[u'Monday 11:0-23:0', u'Tuesday 11:0-23:0', u'Wednesday 11:0-23:0', u'Thursday 11:0-23:0', u'Friday 11:0-0:0', u'Saturday 11:0-0:0', u'Sunday 11:0-23:0']",1,752 Rue Jarry O,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Pizza', u'Restaurants', u'Portuguese', u'Indian', u'Greek']",Montréal,3,Pizza Jarry & Restaurant,-73.6361651,QC,3.0,45.5301055,H3N 1G6,business
,0Ja-QPfQTdprDi0dX0p-Yw,,1,,,"[u'Photographers', u'Event Planning & Services']",Las Vegas,3,Jennifer Chamberlin Photography,-115.136389,NV,3.5,36.175,,business
,zfxBsW1_i-G-ZSwwoO7XFQ,,1,1384 Bonnieview Ave,,"[u'Pet Groomers', u'Pet Services', u'Pets', u'Pet Boarding/Pet Sitting']",Lakewood,3,The Dog House,-81.815983,OH,3.5,41.485757,44107,business
,dmAjz-EzkIyMMdsqYgOP7Q,,1,8356 Charlotte Hwy,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2']","[u'Nail Salons', u'Beauty & Spas']",Fort Mill,6,Fendi Nails,-80.8519757,SC,3.5,34.9548468,29707,business
,hnDQ_L_1IjCUVUA_G19sew,,1,1742 Greensburg Ave,"[u'Alcohol: none', u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: loud', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Pizza', u'Restaurants']",North Versailles,5,Little Caesars,-79.8214656,PA,3.0,40.3872535,15137,business
,e3i9pozgXltmUUASqd6ReQ,"[u'Monday 10:0-18:0', u'Tuesday 10:0-18:0', u'Wednesday 10:0-18:0', u'Thursday 10:0-18:0', u'Friday 10:0-18:0', u'Saturday 10:0-18:0', u'Sunday 10:0-18:0']",1,"4200 N Marshall Way, Ste 7","[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: True', u'RestaurantsPriceRange2: 2']","[u'Beauty & Spas', u'Makeup Artists']",Scottsdale,26,The Sparkle Bar,-111.929040681,AZ,5.0,33.4969194347,85251,business
,AM1zdle5q0H1ocIGt7S5Dw,"[u'Monday 6:0-16:0', u'Tuesday 6:0-16:0', u'Wednesday 6:0-16:0', u'Thursday 6:0-16:0', u'Friday 6:0-16:0']",1,"4800 N Scottsdale Rd, Ste 1175","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Convenience Stores', u'Food', u'Delis', u'Restaurants']",Scottsdale,12,City Market Deli,-111.9270662,AZ,4.5,33.5085786,85251,business
,A98-HWkpi-H-aXB51PrXBA,"[u'Tuesday 10:0-17:30', u'Wednesday 10:0-17:30', u'Thursday 10:0-17:30', u'Friday 10:0-17:30', u'Saturday 10:0-17:30']",1,"3902 N Brown Ave, Ste 104","[u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u'DogsAllowed: True', u'WheelchairAccessible: True']","[u'Shopping', u'Local Services', u'Jewelry Repair', u'Jewelry', u'Watch Repair']",Scottsdale,6,Miranda Jewelry,-111.9248112,AZ,5.0,33.4924398,85251,business
,eu73tIH7mJKpvm29ezhxmw,"[u'Monday 6:30-14:30', u'Saturday 9:0-15:0']",0,4014 N Goldwater Blvd,"[u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsTakeOut: True']","[u'Sandwiches', u'Restaurants']",Scottsdale,4,Old Town Deli,-111.9306348,AZ,4.0,33.4936893,85251,business
,Xa-UqhM7Q50dtesyJRjRtA,,0,"7555 E Osborn Rd, Ste 102",[u'ByAppointmentOnly: True'],"[u'Health & Medical', u'Chiropractors']",Scottsdale,5,Llaca Chiropractic,-111.918199,AZ,5.0,33.487325,85251,business
,XaTts7L8g57_odPEFuwkOw,"[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0']",1,825 Wood St,,"[u'Chinese', u'Restaurants']",Pittsburgh,3,Chen's Wok,-79.8854317,PA,3.5,40.4426201,15221,business
,zI4bQEU_jPnQDOsDDqGoGA,,1,100 City Center Dr,"[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Beauty & Spas', u'Shopping', u'Cosmetics & Beauty Supply']",Mississauga,7,Lush Cosmetics,-79.6429838,ON,4.5,43.5928732,L5B 2C9,business
,lwKOu5qHzCieui87LGrdRg,"[u'Monday 10:0-21:0', u'Tuesday 10:0-21:0', u'Wednesday 10:0-22:30', u'Thursday 10:0-22:30', u'Friday 10:0-0:0', u'Saturday 10:0-0:0', u'Sunday 10:0-21:0']",1,"4215 Stuart Andrew Blvd, Ste B","[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: True', u'DogsAllowed: False', u'GoodForKids: True', u'WheelchairAccessible: True']","[u'Performing Arts', u'Challenge Courses', u'Escape Games', u'Arts & Entertainment', u'Recreation Centers', u'Active Life']",Charlotte,101,Exit Strategy,-80.8878045,NC,4.5,35.1901908,28217,business
,LpyndkMvevIQA-JHoReHNw,"[u'Monday 11:0-14:30', u'Monday 17:30-21:30', u'Tuesday 11:0-14:30', u'Tuesday 17:30-21:30', u'Wednesday 11:0-14:30', u'Wednesday 17:30-21:30', u'Thursday 11:0-14:30', u'Thursday 17:30-21:30', u'Friday 11:0-14:30', u'Friday 17:30-22:0', u'Saturday 12:0-15:0', u'Saturday 17:30-22:0', u'Sunday 12:0-15:0', u'Sunday 17:30-21:30']",1,5909 South Blvd,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u""DietaryRestrictions: {'dairy-free': False, 'gluten-free': False, 'vegan': False, 'kosher': False, 'halal': False, 'soy-free': False, 'vegetarian': True}"", u'GoodForKids: True', u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[u'Restaurants', u'Pakistani', u'Indian']",Charlotte,109,Jaipur Indian Restaurant,-80.875309,NC,3.5,35.155407,28217,business
,1FodVSAxoKqEKYQc3QHgvg,"[u'Monday 11:30-20:30', u'Tuesday 11:30-20:30', u'Wednesday 11:30-20:30', u'Thursday 11:30-20:30', u'Friday 11:30-21:0', u'Saturday 12:0-21:0', u'Sunday 12:30-19:30']",1,437 McNeilly Rd,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True']","[u'Italian', u'Restaurants', u'Pizza']",Pittsburgh,23,Bellisario's Pizza Palace,-80.0153449,PA,3.5,40.3830261,15226,business
The Danforth,amyNIcopp_6P1BWMrS53gA,"[u'Monday 10:0-19:0', u'Tuesday 10:0-19:0', u'Wednesday 10:0-19:0', u'Thursday 10:0-19:0', u'Friday 10:0-19:0', u'Saturday 10:0-18:0', u'Sunday 10:0-17:0']",1,2044 Danforth Ave,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Organic Stores', u'Fruits & Veggies', u'Health Markets', u'Food', u'Specialty Food']",Toronto,19,Moberly Natural Foods,-79.3140829,ON,4.0,43.6855125,M4C 1J6,business
,LnXWM2it80DhwejXr6CDjw,,0,15557 W Bell Rd,"[u'Alcohol: full_bar', u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'CoatCheck: False', u'HappyHour: True', u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", u'OutdoorSeating: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'Smoking: outdoor', u'WheelchairAccessible: True']","[u'Sports Bars', u'Pubs', u'Nightlife', u'Bars']",Surprise,8,Scoreboard's,-112.399804,AZ,3.5,33.6386683,85379,business
,UoC8RgKJfMjxsnqNIK--Hw,"[u'Monday 7:30-19:0', u'Tuesday 7:30-19:0', u'Wednesday 7:30-19:0', u'Thursday 7:30-19:0', u'Friday 7:30-19:0', u'Saturday 8:0-18:0', u'Sunday 8:0-17:0']",1,"13954 W Waddell Rd, Ste 109",,"[u'Veterinarians', u'Pets']",Surprise,48,Surprise Animal Hospital,-112.360253843,AZ,4.0,33.6109320477,85379,business
