neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
University,fd6iX0qDBTX51IwFJjh1bw,"[u'Monday 10:0-1:0', u'Tuesday 10:0-1:0', u'Wednesday 10:0-1:0', u'Thursday 10:0-1:0', u'Friday 10:0-1:0', u'Saturday 10:0-0:0', u'Sunday 10:0-0:0']",0,"4680 S Maryland Pkwy, Ste C","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'Japanese', u'Coffee & Tea', u'Food', u'Taiwanese', u'Cafes']",Las Vegas,34,3pm Cafe,-115.136561,NV,3.0,36.104474,89119,business
The Strip,mqIpIqxnT7f94eilrNkZOw,,0,"3743 Las Vegas Blvd, Ste 117B","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Restaurants', u'Filipino']",Las Vegas,49,Kapit Bahay,-115.1719754,NV,2.5,36.1067305,89109,business
Chinatown,TwVFGd4kan9K6ptwGaZdOQ,"[u'Monday 11:0-0:0', u'Tuesday 11:0-0:0', u'Wednesday 11:0-0:0', u'Thursday 11:0-0:0', u'Friday 11:0-0:0', u'Saturday 11:0-0:0', u'Sunday 11:0-0:0']",0,"4350 Spring Mountain Rd, Ste119","[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Taiwanese', u'Chinese', u'Restaurants']",Las Vegas,42,Liang's Kitchen,-115.198,NV,3.5,36.1276635228,89102,business
Chinatown,ewhYqXL8jLrNpwQGnGIhyw,"[u'Monday 7:0-0:0', u'Tuesday 7:0-0:0', u'Wednesday 7:0-0:0', u'Thursday 7:0-0:0', u'Friday 7:0-0:0', u'Saturday 7:0-0:0', u'Sunday 7:0-0:0']",0,"3655 S Rainbow Blvd, Ste 105","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Mexican', u'Restaurants']",Las Vegas,39,Gerardo's Taco Shop,-115.244626366,NV,4.0,36.1225300887,89109,business
Downtown,bUEc1ZDgfZPymHyUXEiiNg,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,"840 S Rancho Dr, Ste 8","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Fast Food', u'Mexican', u'Restaurants']",Las Vegas,36,Roberto's Taco Shop,-115.1734184,NV,3.0,36.1617046,89106,business
Sunrise,q_CpNXiPQbd6Iq0bnldhng,"[u'Monday 11:0-21:30', u'Tuesday 11:0-21:30', u'Wednesday 11:0-21:30', u'Thursday 11:0-21:30', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-21:30']",1,"5841 E Charleston Blvd, Ste 270","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Hawaiian', u'Japanese']",Las Vegas,30,Aloha A Go Go,-115.0462282,NV,3.5,36.1580626,89142,business
,dFmaYj3_cZpmEaL4WSOkPg,"[u'Monday 11:0-3:0', u'Tuesday 11:0-3:0', u'Wednesday 11:0-3:0', u'Thursday 11:0-3:0', u'Friday 11:0-3:0', u'Saturday 11:0-3:0', u'Sunday 11:0-3:0']",1,860 N Rainbow Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Halal', u'Restaurants', u'Salad']",Las Vegas,49,Sorrento Pizza,-115.2413137,NV,3.0,36.1809428,89107,business
Southeast,irDgKDkvrma1jFN_mRgQ_g,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-20:0']",0,"9550 S Eastern Ave, Ste 195","[u'Alcohol: none', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Barbeque', u'Restaurants']",Las Vegas,37,True Island BBQ,-115.1185146,NV,4.0,36.0153561,89123,business
The Strip,KpJ651uRlKORbZCvs6x6qQ,"[u'Wednesday 22:30-3:0', u'Friday 22:30-3:0', u'Saturday 22:30-3:0']",0,3801 Las Vegas Blvd S,"[u'AgesAllowed: 21plus', u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", u'Caters: True', u'GoodForDancing: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: dressy', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 3', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'Smoking: yes', u'WheelchairAccessible: True', u'WiFi: paid']","[u'Nightlife', u'Restaurants', u'Active Life', u'Dance Clubs', u'Breakfast & Brunch', u'Swimming Pools']",Las Vegas,33,Nikki Beach,-115.1725943,NV,3.5,36.099777,89109,business
Southeast,XBIgiDL_sXYOroaX4ULaUw,"[u'Monday 5:0-22:30', u'Tuesday 5:0-22:30', u'Wednesday 5:0-22:30', u'Thursday 5:0-22:30', u'Friday 5:0-22:30', u'Saturday 5:0-22:30', u'Sunday 5:0-22:30']",1,1343 E Silverado Ranch Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Restaurants', u'Fast Food', u'Burgers']",Las Vegas,31,McDonald's,-115.135044,NV,2.5,36.0128812,89183,business
The Strip,36ckWelVitpgX16g7lecqA,"[u'Monday 11:30-23:0', u'Tuesday 11:30-23:0', u'Wednesday 11:30-23:0', u'Thursday 11:30-23:0', u'Friday 11:30-0:0', u'Saturday 11:30-0:0', u'Sunday 11:30-23:0']",1,"The Venetian Resort-Hotel-Casino, 3377 Las Vegas Blvd. South, Ste 2440","[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", u'Caters: False', u'DogsAllowed: False', u'GoodForKids: True', u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}""]","[u'Italian', u'Seafood', u'Pizza', u'Restaurants']",Las Vegas,38,Canaletto Ristorante Veneto,-115.1696491,NV,3.5,36.1218632,89109,business
Chinatown,tZEW8ESjrVmNGXvPnrR97w,"[u'Monday 17:0-3:0', u'Tuesday 17:0-3:0', u'Wednesday 17:0-3:0', u'Thursday 17:0-3:0', u'Friday 17:0-3:0', u'Saturday 17:0-3:0', u'Sunday 17:0-3:0']",0,"4350 Spring Mountain Rd, Ste 119","[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Chinese', u'Restaurants', u'Asian Fusion']",Las Vegas,49,Hot Feel,-115.198027,NV,4.0,36.127498,89102,business
Southeast,S1AxUjs0ekYsy-K8v2o3mA,"[u'Monday 10:0-22:30', u'Tuesday 10:0-22:30', u'Wednesday 10:0-22:30', u'Thursday 10:0-22:30', u'Friday 10:0-23:0', u'Saturday 10:0-23:0', u'Sunday 10:0-22:30']",1,1353 E Silverado Ranch Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'Caters: True', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Chicken Wings', u'Restaurants', u'Fast Food']",Las Vegas,41,KFC,-115.134,NV,1.5,36.0131,89183,business
Chinatown,LLCB372xpKhdISrLKU4Vkw,,0,3939 Spring Mountain Rd,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: False', u'Smoking: yes', u'WiFi: no']","[u'Nightlife', u'Bars', u'Restaurants', u'Chinese']",Las Vegas,36,Little Macau,-115.1922452,NV,3.5,36.1260718,89102,business
,FqJ1SWEBhgVl66FrcsovOQ,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0', u'Sunday 11:0-21:0']",1,3059 N Rainbow Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'American (Traditional)', u'Italian', u'Desserts', u'Buffets', u'Pizza', u'Food']",Las Vegas,44,Cicis,-115.24276793,NV,3.0,36.2151476891,89108,business
Downtown,eDK7ns2bB8pmQCoZMy3Idg,"[u'Monday 10:0-20:0', u'Tuesday 10:0-20:0', u'Wednesday 10:0-20:0', u'Thursday 10:0-20:0', u'Friday 10:0-20:0', u'Saturday 10:0-20:0', u'Sunday 10:0-20:0']",1,2211 S Maryland Pkwy,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Salvadoran', u'Restaurants', u'Mexican', u'Latin American']",Las Vegas,37,San Salvador Restaurant,-115.1366586,NV,4.0,36.1457682,89104,business
